step,generated_image_token_id,rank,prompt_index,absolute_position,token_id,token,attention
513,16191,3,15,17,11,",",0.002438978524878621
513,16191,4,46,48,11,",",0.0020609255880117416
513,16191,5,20,22,11,",",0.0015589218819513917
513,16191,6,17,19,11,",",0.00142270780634135
513,16191,7,22,24,11,",",0.0012370876502245665
513,16191,8,6,8,285,Ġand,0.0011847197310999036
513,16191,9,28,30,285,Ġand,0.0009127697558142245
513,16191,10,33,35,285,Ġand,0.0008998784469440579
514,8492,1,3,5,11,",",0.006968497298657894
514,8492,2,10,12,11,",",0.003948392812162638
514,8492,3,15,17,11,",",0.0025478764437139034
514,8492,4,46,48,11,",",0.0020820775534957647
514,8492,5,20,22,11,",",0.0015830469783395529
514,8492,6,17,19,11,",",0.001305984565988183
514,8492,7,6,8,285,Ġand,0.0012669676216319203
514,8492,8,22,24,11,",",0.001221786835230887
514,8492,9,33,35,285,Ġand,0.0008837810601107776
514,8492,10,28,30,285,Ġand,0.000879528175573796
515,7028,1,3,5,11,",",0.0068337926641106606
515,7028,2,10,12,11,",",0.0037032109685242176
515,7028,3,15,17,11,",",0.0027814547065645456
515,7028,4,46,48,11,",",0.0021887437906116247
515,7028,5,20,22,11,",",0.001595870009623468
515,7028,6,17,19,11,",",0.0012792582856491208
515,7028,7,6,8,285,Ġand,0.001247516367584467
515,7028,8,22,24,11,",",0.0012309706071391702
515,7028,9,33,35,285,Ġand,0.0009369959589093924
515,7028,10,28,30,285,Ġand,0.0008997127297334373
516,14024,1,3,5,11,",",0.006943968590348959
516,14024,2,10,12,11,",",0.003712483448907733
516,14024,3,15,17,11,",",0.003004060359671712
516,14024,4,46,48,11,",",0.0023419952485710382
516,14024,5,20,22,11,",",0.0015465409960597754
516,14024,6,17,19,11,",",0.0013010543771088123
516,14024,7,22,24,11,",",0.0012559971073642373
516,14024,8,6,8,285,Ġand,0.0011389839928597212
516,14024,9,33,35,285,Ġand,0.0009747444419190288
516,14024,10,28,30,285,Ġand,0.0009044716716744006
517,3548,1,3,5,11,",",0.006778255570679903
517,3548,2,10,12,11,",",0.003778479527682066
517,3548,3,15,17,11,",",0.0030228435061872005
517,3548,4,46,48,11,",",0.0023826283868402243
517,3548,5,20,22,11,",",0.0014979202533140779
517,3548,6,17,19,11,",",0.0013847020454704762
517,3548,7,22,24,11,",",0.0012887774500995874
517,3548,8,6,8,285,Ġand,0.001089812139980495
517,3548,9,33,35,285,Ġand,0.0009796469239518046
517,3548,10,40,42,285,Ġand,0.0009240151848644018
518,1381,1,3,5,11,",",0.007150651887059212
518,1381,2,10,12,11,",",0.003954885061830282
518,1381,3,15,17,11,",",0.002976952586323023
518,1381,4,46,48,11,",",0.0023352913558483124
518,1381,5,17,19,11,",",0.001598600996658206
518,1381,6,20,22,11,",",0.0014132061041891575
518,1381,7,22,24,11,",",0.0012243485543876886
518,1381,8,6,8,285,Ġand,0.0010760247241705656
518,1381,9,33,35,285,Ġand,0.000991109642200172
518,1381,10,40,42,285,Ġand,0.0009250088478438556
519,12275,1,3,5,11,",",0.007028542459011078
519,12275,2,10,12,11,",",0.0038984776474535465
519,12275,3,15,17,11,",",0.0027631439734250307
519,12275,4,46,48,11,",",0.002141687087714672
519,12275,5,17,19,11,",",0.0017142214346677065
519,12275,6,20,22,11,",",0.001446900307200849
519,12275,7,22,24,11,",",0.0011727113742381334
519,12275,8,6,8,285,Ġand,0.0011543405707925558
519,12275,9,33,35,285,Ġand,0.0009479181026108563
519,12275,10,40,42,285,Ġand,0.0008916121441870928
520,5700,1,3,5,11,",",0.006873887497931719
520,5700,2,10,12,11,",",0.003645758843049407
520,5700,3,15,17,11,",",0.002570457523688674
520,5700,4,46,48,11,",",0.002001074142754078
520,5700,5,17,19,11,",",0.0015883913729339838
520,5700,6,20,22,11,",",0.0015350033063441515
520,5700,7,6,8,285,Ġand,0.0011669415980577469
520,5700,8,22,24,11,",",0.0010902619687840343
520,5700,9,33,35,285,Ġand,0.000854867568705231
520,5700,10,40,42,285,Ġand,0.0007977457134984434
521,13739,1,3,5,11,",",0.00705237640067935
521,13739,2,10,12,11,",",0.003574788337573409
521,13739,3,15,17,11,",",0.0026559382677078247
521,13739,4,46,48,11,",",0.0020987519528716803
521,13739,5,20,22,11,",",0.0017868006834760308
521,13739,6,17,19,11,",",0.0014496773947030306
521,13739,7,6,8,285,Ġand,0.0012898918939754367
521,13739,8,22,24,11,",",0.0011624529724940658
521,13739,9,33,35,285,Ġand,0.0009904230246320367
521,13739,10,28,30,285,Ġand,0.0008865520940162241
522,12577,1,3,5,11,",",0.007294562645256519
522,12577,2,10,12,11,",",0.0035838864278048277
522,12577,3,15,17,11,",",0.002771098865196109
522,12577,4,46,48,11,",",0.0022870462853461504
522,12577,5,20,22,11,",",0.0018482892774045467
522,12577,6,17,19,11,",",0.0013359858421608806
522,12577,7,22,24,11,",",0.0012266405392438173
522,12577,8,6,8,285,Ġand,0.0011797831393778324
522,12577,9,33,35,285,Ġand,0.0009470131481066346
522,12577,10,40,42,285,Ġand,0.0008508812170475721
523,1793,1,3,5,11,",",0.0070475442335009575
523,1793,2,10,12,11,",",0.003527793800458312
523,1793,3,15,17,11,",",0.0028022113256156445
523,1793,4,46,48,11,",",0.0023620454594492912
523,1793,5,20,22,11,",",0.0017507640877738595
523,1793,6,22,24,11,",",0.0013788887299597263
523,1793,7,17,19,11,",",0.00135294278152287
523,1793,8,6,8,285,Ġand,0.0011802545050159097
523,1793,9,33,35,285,Ġand,0.0010138757061213255
523,1793,10,40,42,285,Ġand,0.0009299991652369499
524,12678,1,3,5,11,",",0.007274264935404062
524,12678,2,10,12,11,",",0.0037519270554184914
524,12678,3,15,17,11,",",0.0028342779260128736
524,12678,4,46,48,11,",",0.0024208002723753452
524,12678,5,20,22,11,",",0.00160902738571167
524,12678,6,22,24,11,",",0.001486673136241734
524,12678,7,17,19,11,",",0.001461497973650694
524,12678,8,6,8,285,Ġand,0.001144687063060701
524,12678,9,33,35,285,Ġand,0.0009785026777535677
524,12678,10,40,42,285,Ġand,0.0009548034286126494
525,10054,1,3,5,11,",",0.006828209850937128
525,10054,2,10,12,11,",",0.0038009202107787132
525,10054,3,15,17,11,",",0.0026192229706794024
525,10054,4,46,48,11,",",0.0022343015298247337
525,10054,5,17,19,11,",",0.001582830911502242
525,10054,6,20,22,11,",",0.001537170959636569
525,10054,7,22,24,11,",",0.0014248269144445658
525,10054,8,6,8,285,Ġand,0.001230148714967072
525,10054,9,33,35,285,Ġand,0.0009913688991218805
525,10054,10,40,42,285,Ġand,0.0009400408016517758
526,7203,1,3,5,11,",",0.006762700621038675
526,7203,2,10,12,11,",",0.003802229417487979
526,7203,3,15,17,11,",",0.0025187067221850157
526,7203,4,46,48,11,",",0.002104894258081913
526,7203,5,17,19,11,",",0.0015412225620821118
526,7203,6,20,22,11,",",0.001531435758806765
526,7203,7,6,8,285,Ġand,0.0013826999347656965
526,7203,8,22,24,11,",",0.0012507087085396051
526,7203,9,33,35,285,Ġand,0.0009060917655006051
526,7203,10,40,42,285,Ġand,0.0008764092926867306
527,12425,1,3,5,11,",",0.006555556785315275
527,12425,2,10,12,11,",",0.0037532083224505186
527,12425,3,15,17,11,",",0.002570504555478692
527,12425,4,46,48,11,",",0.0021017480175942183
527,12425,5,20,22,11,",",0.0016922763315960765
527,12425,6,6,8,285,Ġand,0.0015542901819571853
527,12425,7,17,19,11,",",0.0014448713045567274
527,12425,8,22,24,11,",",0.0012082697357982397
527,12425,9,33,35,285,Ġand,0.0009929597144946456
527,12425,10,40,42,285,Ġand,0.0009200297063216567
528,6614,1,3,5,11,",",0.006745011545717716
528,6614,2,10,12,11,",",0.0038427922409027815
528,6614,3,15,17,11,",",0.002693919697776437
528,6614,4,46,48,11,",",0.0021847982425242662
528,6614,5,20,22,11,",",0.0017566763563081622
528,6614,6,17,19,11,",",0.001322394353337586
528,6614,7,6,8,285,Ġand,0.0013170544989407063
528,6614,8,22,24,11,",",0.0012053758837282658
528,6614,9,40,42,285,Ġand,0.0009266638080589473
528,6614,10,33,35,285,Ġand,0.0009120943723246455
529,2363,1,3,5,11,",",0.006643808912485838
529,2363,2,10,12,11,",",0.003964191302657127
529,2363,3,15,17,11,",",0.0027965987101197243
529,2363,4,46,48,11,",",0.0023591024801135063
529,2363,5,20,22,11,",",0.0016879476606845856
529,2363,6,17,19,11,",",0.0013157757930457592
529,2363,7,22,24,11,",",0.001294663641601801
529,2363,8,6,8,285,Ġand,0.001197312492877245
529,2363,9,40,42,285,Ġand,0.0008930718759074807
529,2363,10,28,30,285,Ġand,0.0008785934769548476
530,9776,1,3,5,11,",",0.006974681746214628
530,9776,2,10,12,11,",",0.004307092167437077
530,9776,3,15,17,11,",",0.0028890720568597317
530,9776,4,46,48,11,",",0.002422802150249481
530,9776,5,20,22,11,",",0.0015577602898702025
530,9776,6,17,19,11,",",0.0013862368650734425
530,9776,7,22,24,11,",",0.0013705588644370437
530,9776,8,6,8,285,Ġand,0.0011180448345839977
530,9776,9,40,42,285,Ġand,0.0008736601448617876
530,9776,10,28,30,285,Ġand,0.000866395013872534
531,3618,1,3,5,11,",",0.006841933820396662
531,3618,2,10,12,11,",",0.0042127687484025955
531,3618,3,15,17,11,",",0.0026736329309642315
531,3618,4,46,48,11,",",0.0023126108571887016
531,3618,5,17,19,11,",",0.0014435170451179147
531,3618,6,20,22,11,",",0.0014349075499922037
531,3618,7,22,24,11,",",0.0013134897453710437
531,3618,8,6,8,285,Ġand,0.0010040996130555868
531,3618,9,40,42,285,Ġand,0.0007744641625322402
531,3618,10,28,30,285,Ġand,0.0007500260835513473
532,972,1,3,5,11,",",0.006998470518738031
532,972,2,10,12,11,",",0.0040273647755384445
532,972,3,15,17,11,",",0.0027081449516117573
532,972,4,46,48,11,",",0.0022526823449879885
532,972,5,17,19,11,",",0.0015696416376158595
532,972,6,20,22,11,",",0.0014747580280527472
532,972,7,22,24,11,",",0.001270501990802586
532,972,8,6,8,285,Ġand,0.0012061536544933915
532,972,9,40,42,285,Ġand,0.0008796907495707273
532,972,10,33,35,285,Ġand,0.0008697855519130826
533,11084,1,3,5,11,",",0.007352330256253481
533,11084,2,10,12,11,",",0.0039040378760546446
533,11084,3,15,17,11,",",0.00277440482750535
533,11084,4,46,48,11,",",0.0021788778249174356
533,11084,5,20,22,11,",",0.0015614521689713001
533,11084,6,17,19,11,",",0.001494506374001503
533,11084,7,6,8,285,Ġand,0.0012995961587876081
533,11084,8,22,24,11,",",0.001182426931336522
533,11084,9,33,35,285,Ġand,0.0008542767609469593
533,11084,10,40,42,285,Ġand,0.0008323260699398816
534,4758,1,3,5,11,",",0.0072063603438436985
534,4758,2,10,12,11,",",0.003593801986426115
534,4758,3,15,17,11,",",0.0029477549251168966
534,4758,4,46,48,11,",",0.0020946746226400137
534,4758,5,20,22,11,",",0.0016275886446237564
534,4758,6,17,19,11,",",0.0013993128668516874
534,4758,7,6,8,285,Ġand,0.0013667504535987973
534,4758,8,22,24,11,",",0.0011509277392178774
534,4758,9,33,35,285,Ġand,0.0008317040628753603
534,4758,10,28,30,285,Ġand,0.0007793483091518283
535,10035,1,3,5,11,",",0.007014583330601454
535,10035,2,10,12,11,",",0.0035140658728778362
535,10035,3,15,17,11,",",0.003201062325388193
535,10035,4,46,48,11,",",0.0020667852368205786
535,10035,5,20,22,11,",",0.001696656341664493
535,10035,6,17,19,11,",",0.001412423443980515
535,10035,7,6,8,285,Ġand,0.0013114460743963718
535,10035,8,22,24,11,",",0.0012205790262669325
535,10035,9,33,35,285,Ġand,0.0008575792307965457
535,10035,10,28,30,285,Ġand,0.000819291512016207
536,463,1,3,5,11,",",0.006822267547249794
536,463,2,10,12,11,",",0.003556335810571909
536,463,3,15,17,11,",",0.003298028837889433
536,463,4,46,48,11,",",0.0020129578188061714
536,463,5,20,22,11,",",0.0016327614430338144
536,463,6,17,19,11,",",0.0015215004095807672
536,463,7,22,24,11,",",0.001319768954999745
536,463,8,6,8,285,Ġand,0.0011946138693019748
536,463,9,28,30,285,Ġand,0.0008540649432688951
536,463,10,33,35,285,Ġand,0.0008488381863571703
537,12944,1,3,5,11,",",0.006751862354576588
537,12944,2,10,12,11,",",0.0038142367266118526
537,12944,3,15,17,11,",",0.0030534202232956886
537,12944,4,46,48,11,",",0.0020082038827240467
537,12944,5,17,19,11,",",0.0017694763373583555
537,12944,6,20,22,11,",",0.0015753492480143905
537,12944,7,22,24,11,",",0.0013767903437837958
537,12944,8,6,8,285,Ġand,0.0011862647952511907
537,12944,9,28,30,285,Ġand,0.0008762000943534076
537,12944,10,33,35,285,Ġand,0.0008478040108457208
538,396,1,3,5,11,",",0.0065327235497534275
538,396,2,10,12,11,",",0.003968256525695324
538,396,3,15,17,11,",",0.002678315155208111
538,396,4,46,48,11,",",0.00197915849275887
538,396,5,17,19,11,",",0.0019203913398087025
538,396,6,20,22,11,",",0.0015427912585437298
538,396,7,22,24,11,",",0.0012957394355908036
538,396,8,6,8,285,Ġand,0.0011719388421624899
538,396,9,33,35,285,Ġand,0.0008118881960399449
538,396,10,28,30,285,Ġand,0.0007992348982952535
539,3142,1,3,5,11,",",0.006953649688512087
539,3142,2,10,12,11,",",0.0042997016571462154
539,3142,3,15,17,11,",",0.0025803623721003532
539,3142,4,46,48,11,",",0.0020712660625576973
539,3142,5,17,19,11,",",0.0018284362740814686
539,3142,6,20,22,11,",",0.0017528472235426307
539,3142,7,22,24,11,",",0.001263812417164445
539,3142,8,6,8,285,Ġand,0.0012309994781389832
539,3142,9,33,35,285,Ġand,0.0008457038784399629
539,3142,10,28,30,285,Ġand,0.0008088279282674193
540,4966,1,3,5,11,",",0.006658302154392004
540,4966,2,10,12,11,",",0.00403213407844305
540,4966,3,15,17,11,",",0.0025105581153184175
540,4966,4,46,48,11,",",0.0020842773374170065
540,4966,5,20,22,11,",",0.001955280313268304
540,4966,6,17,19,11,",",0.0015075246337801218
540,4966,7,22,24,11,",",0.0012508148793131113
540,4966,8,6,8,285,Ġand,0.0012254266766831279
540,4966,9,33,35,285,Ġand,0.0008552433573640883
540,4966,10,28,30,285,Ġand,0.0007969437283463776
541,5171,1,3,5,11,",",0.0066764382645487785
541,5171,2,10,12,11,",",0.0038932107854634523
541,5171,3,15,17,11,",",0.00264350650832057
541,5171,4,20,22,11,",",0.0021182175260037184
541,5171,5,46,48,11,",",0.0020816263277083635
541,5171,6,22,24,11,",",0.0013511901488527656
541,5171,7,17,19,11,",",0.0013126317644491792
541,5171,8,6,8,285,Ġand,0.0011555538512766361
541,5171,9,33,35,285,Ġand,0.0008638194412924349
541,5171,10,40,42,285,Ġand,0.0007968685822561383
542,5597,1,3,5,11,",",0.006434949580579996
542,5597,2,10,12,11,",",0.0037856767885386944
542,5597,3,15,17,11,",",0.0028987110126763582
542,5597,4,46,48,11,",",0.002019367879256606
542,5597,5,20,22,11,",",0.0019069401314482093
542,5597,6,22,24,11,",",0.0015978786395862699
542,5597,7,17,19,11,",",0.0013012129347771406
542,5597,8,6,8,285,Ġand,0.0011195963015779853
542,5597,9,33,35,285,Ġand,0.0008522812859155238
542,5597,10,28,30,285,Ġand,0.0008284642244689167
543,4264,1,3,5,11,",",0.006708549335598946
543,4264,2,10,12,11,",",0.003854371141642332
543,4264,3,15,17,11,",",0.0031195124611258507
543,4264,4,46,48,11,",",0.0019256322411820292
543,4264,5,22,24,11,",",0.0017143302829936147
543,4264,6,20,22,11,",",0.0016222798731178045
543,4264,7,17,19,11,",",0.0013354067923501134
543,4264,8,6,8,285,Ġand,0.0011058376403525472
543,4264,9,28,30,285,Ġand,0.0008359443745575845
543,4264,10,33,35,285,Ġand,0.0008253593114204705
544,3339,1,3,5,11,",",0.006768049206584692
544,3339,2,10,12,11,",",0.00382869690656662
544,3339,3,15,17,11,",",0.003072101389989257
544,3339,4,46,48,11,",",0.0019118529744446278
544,3339,5,17,19,11,",",0.0015656525501981378
544,3339,6,22,24,11,",",0.0015639814082533121
544,3339,7,20,22,11,",",0.0014832624001428485
544,3339,8,6,8,285,Ġand,0.0011637435527518392
544,3339,9,28,30,285,Ġand,0.0008853338076733053
544,3339,10,33,35,285,Ġand,0.0008796710171736777
545,511,1,3,5,11,",",0.0069139315746724606
545,511,2,10,12,11,",",0.0038368140812963247
545,511,3,15,17,11,",",0.0029808839317411184
545,511,4,46,48,11,",",0.0019708669278770685
545,511,5,17,19,11,",",0.0017546217422932386
545,511,6,20,22,11,",",0.0014504099963232875
545,511,7,22,24,11,",",0.0013351080706343055
545,511,8,6,8,285,Ġand,0.0011840184452012181
545,511,9,28,30,285,Ġand,0.0008599605062045157
545,511,10,33,35,285,Ġand,0.0008399159996770322
546,8715,1,3,5,11,",",0.007104316260665655
546,8715,2,10,12,11,",",0.0037273394409567118
546,8715,3,15,17,11,",",0.002850168850272894
546,8715,4,46,48,11,",",0.0021190037950873375
546,8715,5,17,19,11,",",0.001748036709614098
546,8715,6,20,22,11,",",0.0015036760596558452
546,8715,7,6,8,285,Ġand,0.001200685161165893
546,8715,8,22,24,11,",",0.001181153696961701
546,8715,9,28,30,285,Ġand,0.0008363364613614976
546,8715,10,33,35,285,Ġand,0.0008323087240569293
547,14268,1,3,5,11,",",0.007072904612869024
547,14268,2,10,12,11,",",0.003637822112068534
547,14268,3,15,17,11,",",0.0028430656529963017
547,14268,4,46,48,11,",",0.0023120935074985027
547,14268,5,20,22,11,",",0.0017358771292492747
547,14268,6,17,19,11,",",0.00158362602815032
547,14268,7,22,24,11,",",0.0011811713920906186
547,14268,8,6,8,285,Ġand,0.001179495477117598
547,14268,9,33,35,285,Ġand,0.0009583013597875834
547,14268,10,28,30,285,Ġand,0.0008485413854941726
548,4995,1,3,5,11,",",0.006945418659597635
548,4995,2,10,12,11,",",0.0035648802295327187
548,4995,3,15,17,11,",",0.002823800314217806
548,4995,4,46,48,11,",",0.0023520702961832285
548,4995,5,20,22,11,",",0.0018690699944272637
548,4995,6,17,19,11,",",0.0014807734405621886
548,4995,7,22,24,11,",",0.0011845651315525174
548,4995,8,6,8,285,Ġand,0.001120134606026113
548,4995,9,28,30,285,Ġand,0.0008617089479230344
548,4995,10,33,35,285,Ġand,0.0008431092137470841
549,7291,1,3,5,11,",",0.0067428285256028175
549,7291,2,10,12,11,",",0.0035929824225604534
549,7291,3,15,17,11,",",0.0028264981228858232
549,7291,4,46,48,11,",",0.0022744990419596434
549,7291,5,20,22,11,",",0.0018735340563580394
549,7291,6,17,19,11,",",0.001481274259276688
549,7291,7,22,24,11,",",0.0013739032438024879
549,7291,8,6,8,285,Ġand,0.001197667559608817
549,7291,9,28,30,285,Ġand,0.0009870028588920832
549,7291,10,33,35,285,Ġand,0.0009465267066843808
550,4989,1,3,5,11,",",0.006671147421002388
550,4989,2,10,12,11,",",0.003637769026681781
550,4989,3,15,17,11,",",0.0027694294694811106
550,4989,4,46,48,11,",",0.002104084240272641
550,4989,5,20,22,11,",",0.0017446636920794845
550,4989,6,22,24,11,",",0.0015547660877928138
550,4989,7,17,19,11,",",0.0015194595325738192
550,4989,8,6,8,285,Ġand,0.0011949791805818677
550,4989,9,28,30,285,Ġand,0.0008939115796238184
550,4989,10,33,35,285,Ġand,0.0008851756574586034
551,6540,1,3,5,11,",",0.006610821466892958
551,6540,2,10,12,11,",",0.003763490589335561
551,6540,3,15,17,11,",",0.002694993279874325
551,6540,4,46,48,11,",",0.002038925886154175
551,6540,5,20,22,11,",",0.0016608894802629948
551,6540,6,17,19,11,",",0.0015631752321496606
551,6540,7,22,24,11,",",0.0015580602921545506
551,6540,8,6,8,285,Ġand,0.0012153121642768383
551,6540,9,33,35,285,Ġand,0.0009256232879124582
551,6540,10,28,30,285,Ġand,0.0008835634798742831
552,9602,1,3,5,11,",",0.006531095132231712
552,9602,2,10,12,11,",",0.0037868458312004805
552,9602,3,15,17,11,",",0.002621440449729562
552,9602,4,46,48,11,",",0.0021228748373687267
552,9602,5,20,22,11,",",0.0016910493141040206
552,9602,6,17,19,11,",",0.0015265545807778835
552,9602,7,22,24,11,",",0.0014229461085051298
552,9602,8,6,8,285,Ġand,0.0011268624803051353
552,9602,9,33,35,285,Ġand,0.0008851743186824024
552,9602,10,28,30,285,Ġand,0.0008283484494313598
553,3299,1,3,5,11,",",0.0067970785312354565
